material_id,Name,A_site,B_site,X_site,Spacegroup,Ehull,Energy,nsites,density_MP,s_A,s_B,s_X
mp-971996,SrHoO3,Sr,Ho,O,Pm-3m,0.236222593875,-34.34928843,5,6.04066398028435,1.44,1.12,1.42
mp-972021,SrInO3,Sr,In,O,Pm-3m,0.194183900499998,-27.80708073,5,5.55559595277912,1.44,0.92,1.42
mp-1105160,SrIrO3,Sr,Ir,O,Pnma,0.0276744060000054,-133.41220719,20,8.54114671204973,1.44,0.625,1.42
mp-1193907,SrIrO3,Sr,Ir,O,C2/c,0.0034682963333372,-200.60512512,30,8.30260976826299,1.44,0.625,1.42
mp-1016848,SrIrO3,Sr,Ir,O,Pm-3m,0.141754298000005,-32.71149486,5,8.51845027796859,1.44,0.625,1.42
mp-17097,SrIrO3,Sr,Ir,O,Cmcm,0.0193014600000048,-200.13289593,30,8.32309731094355,1.44,0.625,1.42
mp-24419,SrLiH3,Sr,Li,H,Pm-3m,0.457782857499999,-13.89927932,5,1.63179549493968,1.44,0.92,2.08
mp-1187183,SrLiO3,Sr,Li,O,Pm-3m,0.287957961000002,-24.85488184,5,3.96188461645059,1.44,0.92,1.42
mp-1187182,SrMgO3,Sr,Mg,O,Pm-3m,0.220685895999999,-27.68538425,5,4.07078656088051,1.44,0.89,1.42
mp-1193101,SrMnO3,Sr,Mn,O,P6_3/mmc,0.0150455418333371,-205.7599829,30,5.24277816177348,1.44,0.53,1.42
mp-559975,SrMnO3,Sr,Mn,O,C222_1,0.0,-148.30293046,20,5.2183939688995,1.44,0.53,1.42
mp-1017466,SrMnO3,Sr,Mn,O,Pm-3m,0.0492473495000034,-34.13863415,20,5.40552288730541,1.44,0.53,1.42
mp-19001,SrMnO3,Sr,Mn,O,P6_3/mmc,0.0030636510000041,-137.35416028,20,5.14126182758994,1.44,0.53,1.42
mp-1218206,SrMnO3,Sr,Mn,O,P6_3mc,0.0126189035000044,-137.347749,20,5.15135028290573,1.44,0.53,1.42
mp-1542758,SrMoO3,Sr,Mo,O,C2/m,0.0,-70.23853245,10,5.69466835662628,1.44,0.65,1.42
mp-1187247,SrMoO3,Sr,Mo,O,I4/mcm,0.0402377300000012,-69.79894847,10,5.7171862145662,1.44,0.65,1.42
mp-1078716,SrMoO3,Sr,Mo,O,Imma,0.0090926759999998,-70.10218289,10,5.70325788249693,1.44,0.65,1.42
mp-18747,SrMoO3,Sr,Mo,O,Pm-3m,0.0840975250000007,-34.68662301,5,5.6519559088508,1.44,0.65,1.42
mp-7006,SrNbO3,Sr,Nb,O,Pm-3m,0.0130552904999934,-40.44490225,5,5.55014819548125,1.44,0.68,1.42
mp-10339,SrNbO3,Sr,Nb,O,Pnma,0.0073766344999928,-161.90118802,20,5.59469309648905,1.44,0.68,1.42
mp-1173150,SrNbO3,Sr,Nb,O,P4/mbm,0.0091657739999924,-162.03296002,20,5.58407509081787,1.44,0.68,1.42
mp-1101333,SrNdO3,Sr,Nd,O,Pm-3m,0.358035681749998,-33.30801512,5,5.11183589704146,1.44,0.983,1.42
mp-1291939,SrNiO3,Sr,Ni,O,Pmma,0.0520742885000018,-105.30544039,20,5.43142947104402,1.44,0.48,1.42
mp-1299294,SrNiO3,Sr,Ni,O,R-3m,0.053711680500002,-105.05300517,20,5.411997788242,1.44,0.48,1.42
mp-752649,SrNiO3,Sr,Ni,O,C2,0.069953175000002,-29.81119199,5,5.65845825392133,1.44,0.48,1.42
mp-1101421,SrNiO3,Sr,Ni,O,Pnma,0.0479806115000025,-105.26157696,20,5.46445679469933,1.44,0.48,1.42
mp-1281591,SrNiO3,Sr,Ni,O,Cmmm,0.0588251935000024,-105.01582465,20,5.49051367068747,1.44,0.48,1.42
mp-762506,SrNiO3,Sr,Ni,O,Pm-3m,0.0459517170000021,-26.33335819,10,5.49928088936489,1.44,0.48,1.42
mp-867195,SrOsO3,Sr,Os,O,Pm-3m,0.0969186678181817,-36.04226758,5,8.5030749128982,1.44,0.63,1.42
mp-1105153,SrOsO3,Sr,Os,O,Pnma,0.061077385318181,-144.75775987,20,8.58895701887185,1.44,0.63,1.42
mp-20489,SrPbO3,Sr,Pb,O,Pnma,0.0,-115.82790478,20,7.4042228004924,1.44,0.775,1.42
mp-1187190,SrPdO3,Sr,Pd,O,Pm-3m,0.0701218604999987,-28.05947566,5,6.09760515546666,1.44,0.615,1.42
mp-20464,SrPrO3,Sr,Pr,O,Pnma,0.145080522374998,-136.98693324,20,5.23044936617588,1.44,0.85,1.42
mp-9788,SrPS3,Sr,P,S,P2_1/c,0.0,-100.53779493,20,2.88352901127944,1.44,0.44,1.84
mp-7198,SrPSe3,Sr,P,Se,P2_1/c,0.0,-89.46518385,20,4.22515626689378,1.44,0.44,1.98
mp-1187202,SrPtO3,Sr,Pt,O,Pm-3m,0.159764869749999,-29.07277955,5,8.19084161543835,1.44,0.625,1.42
mp-1207172,SrPuO3,Sr,Pu,O,Pm-3m,0.0906437980000057,-45.32386831,5,7.58956173871938,1.44,0.86,1.42
mp-989623,SrReN3,Sr,Re,N,C2/c,0.0,-166.80606875,20,5.97732877386111,1.44,0.53,1.46
mp-1187226,SrReO3,Sr,Re,O,Pm-3m,0.126121255133333,-38.91247629,5,8.36942414689458,1.44,0.63,1.42
mp-1208626,SrRhO3,Sr,Rh,O,Pnma,0.0058104137499954,-127.61633213,20,6.28651538271612,1.44,0.6,1.42
mp-1206846,SrRhO3,Sr,Rh,O,Imma,0.0175685137499961,-63.685996,10,6.24228151383936,1.44,0.6,1.42
mp-1206840,SrRhO3,Sr,Rh,O,I4/mcm,0.0303996117499965,-63.5576733,10,6.25947941416624,1.44,0.6,1.42
mp-1017441,SrRhO3,Sr,Rh,O,Pm-3m,0.0926481917499959,-31.41939752,5,6.16795158386246,1.44,0.6,1.42
mp-4346,SrRuO3,Sr,Ru,O,Pm-3m,0.0413389979999943,-34.46183577,5,6.21129128674782,1.44,0.62,1.42
mp-34212,SrRuO3,Sr,Ru,O,Imma,0.0049297199999953,-138.61834624,10,6.25551000116283,1.44,0.62,1.42
mp-22390,SrRuO3,Sr,Ru,O,Pnma,0.0,-138.71122222,20,6.24569292924064,1.44,0.62,1.42
mp-611033,SrRuO3,Sr,Ru,O,Pnma,0.509728028499995,-127.67263791,20,4.46574523930764,1.44,0.62,1.42
mp-1179112,SrRuO3,Sr,Ru,O,Pnma,0.496634315499994,-128.68068676,20,4.06307608025759,1.44,0.62,1.42
mp-1079352,SrRuO3,Sr,Ru,O,Cmcm,0.0430079389999944,-68.9440229,10,6.31142188077672,1.44,0.62,1.42
mp-4525,SrRuO3,Sr,Ru,O,I4/mcm,0.0103692919999938,-69.25927512,10,6.24995684216476,1.44,0.62,1.42
mp-22534,SrRuO3,Sr,Ru,O,P4/mmm,0.510739175999995,-128.05115897,5,4.40553705491925,1.44,0.62,1.42
mp-1187192,SrSbO3,Sr,Sb,O,Pm-3m,0.1320984408,-30.47906747,5,5.73304876371795,1.44,0.76,1.42
mp-1204655,SrSbSe3,Sr,Sb,Se,P2_12_12_1,0.0,-337.73595336,80,5.27614654547427,1.44,0.76,1.98
mp-1187191,SrScO3,Sr,Sc,O,Pm-3m,0.0912574672500073,-36.7440215,5,4.22597419005904,1.44,0.87,1.42
mp-3395,SrSeO3,Sr,Se,O,P2_1/m,0.0,-59.05544401,10,4.42548966822733,1.44,0.5,1.42
mp-555098,SrSeO3,Sr,Se,O,Pnma,0.0006075225000001,-118.09728804,20,4.4486075471539,1.44,0.5,1.42
mp-1017439,SrSiO3,Sr,Si,O,Pm-3m,0.32427593,-35.47977658,5,5.37141998302675,1.44,0.4,1.42
mp-561547,SrSiO3,Sr,Si,O,P2_1/c,0.0360274455000003,-295.39050899,40,3.84608532376204,1.44,0.4,1.42
mp-18313,SrSiO3,Sr,Si,O,P-1,0.0198662516666657,-222.02599809,30,3.70454256641813,1.44,0.4,1.42
mp-1173151,SrSiO3,Sr,Si,O,Pc,0.9030404455,-132.6824141,20,2.95135133814427,1.44,0.4,1.42
mp-3978,SrSiO3,Sr,Si,O,C2/c,0.0,-222.62437379,30,3.53119572916531,1.44,0.4,1.42
mp-12866,SrSnO3,Sr,Sn,O,Imma,0.0059080455,-63.27583335,10,6.12468812456269,1.44,0.81,1.42
mp-2879,SrSnO3,Sr,Sn,O,Pnma,0.0,-126.66932936,20,6.12694310766704,1.44,0.81,1.42
mp-546973,SrSnO3,Sr,Sn,O,Pm-3m,0.0477347734999993,-31.4293822,5,6.0614797323359,1.44,0.81,1.42
mp-12867,SrSnO3,Sr,Sn,O,I4/mcm,0.0114743645000006,-63.22066212,10,6.13703974978727,1.44,0.81,1.42
mp-1205419,SrSnS3,Sr,Sn,S,Pnma,0.0101398184999981,-93.94059401,20,4.25854963620036,1.44,0.81,1.84
mp-1186755,SrTaO3,Sr,Ta,O,Pm-3m,0.0592408100000093,-42.73254809,5,7.81501607080296,1.44,0.68,1.42
mp-21898,SrTbO3,Sr,Tb,O,Pnma,0.121943571875,-139.34461888,20,6.04204550289794,1.44,0.76,1.42
mp-989586,SrTcN3,Sr,Tc,N,C222_1,0.019907795,-77.47810462,10,4.93180622714366,1.44,0.56,1.46
mp-989546,SrTcN3,Sr,Tc,N,Cmcm,0.0198994100000007,-77.46981053,10,4.92994156236455,1.44,0.56,1.46
mp-989530,SrTcN3,Sr,Tc,N,C2/m,0.0093425890000009,-77.55938696,10,4.92928754171553,1.44,0.56,1.46
mp-989627,SrTcN3,Sr,Tc,N,C2/c,0.0,-155.32950463,20,4.41009527800781,1.44,0.56,1.46
mp-1188414,SrTcO3,Sr,Tc,O,Pnma,0.0,-148.44964718,20,6.13255296568768,1.44,0.645,1.42
mp-1079334,SrTcO3,Sr,Tc,O,Imma,0.0020905374999999,-74.19820875,10,6.17133286021224,1.44,0.645,1.42
mp-12631,SrTcO3,Sr,Tc,O,Pm-3m,0.0021140334999998,-37.11278593,5,6.14311632115995,1.44,0.645,1.42
mp-5229,SrTiO3,Sr,Ti,O,Pm-3m,0.0008920139999997,-40.12485953,5,4.96210707185598,1.44,0.605,1.42
mp-4651,SrTiO3,Sr,Ti,O,I4/mcm,0.0,-80.25735789,10,4.97206124538364,1.44,0.605,1.42
mp-776018,SrTiO3,Sr,Ti,O,P6_3/mmc,0.039102471333333,-239.5918926,30,4.79793399891923,1.44,0.605,1.42
mp-551830,SrTiO3,Sr,Ti,O,I4/mcm,0.0005822479999988,-80.25171648,10,4.96612026986282,1.44,0.605,1.42
mp-1080529,SrTiS3,Sr,Ti,S,P6_3/mmc,0.0824371210000043,-59.36495992,10,3.48528737670547,1.44,0.605,1.84
mp-981367,SrTlO3,Sr,Tl,O,Pm-3m,0.240666965499995,-24.95651357,5,7.20332832331402,1.44,0.885,1.42
mp-1186758,SrTmO3,Sr,Tm,O,Pm-3m,0.205895363000007,-34.57010322,5,6.28884203420639,1.44,0.88,1.42
mp-18717,SrVO3,Sr,V,O,Pm-3m,0.0391016768602821,-36.2522689,5,5.21885798900001,1.44,0.58,1.42
mp-989513,SrWN3,Sr,W,N,C2/m,0.0034427509999996,-85.67790765,10,6.65551906084902,1.44,0.6,1.46
mp-989625,SrWN3,Sr,W,N,P1,0.0,-85.71134488,10,7.04760709633009,1.44,0.6,1.46
mp-1186764,SrWO3,Sr,W,O,Pm-3m,0.193643792666682,-35.29284278,5,7.68968093631277,1.44,0.66,1.42
mp-1186756,SrYbO3,Sr,Yb,O,Pm-3m,0.386716077999997,-27.85431003,5,6.37557454545599,1.44,0.868,1.42
mp-1186757,SrZnO3,Sr,Zn,O,Pm-3m,0.167972298,-25.09259156,5,5.29460346458878,1.44,0.9,1.42
mp-5076,SrZrO3,Sr,Zr,O,I4/mcm,0.0125930215000007,-82.53615983,10,5.23416700474964,1.44,0.89,1.42
mp-3626,SrZrO3,Sr,Zr,O,Cmcm,0.0081951515000007,-165.16080928,20,5.23458350082453,1.44,0.89,1.42
mp-4387,SrZrO3,Sr,Zr,O,Pnma,0.0,-165.32405986,20,5.25225357376446,1.44,0.89,1.42
mp-1020622,SrZrO3,Sr,Zr,O,P4/mbm,0.0197499304999997,-82.46506682,10,5.22363240922108,1.44,0.89,1.42
mp-1068742,SrZrO3,Sr,Zr,O,P4mm,0.048340725500001,-41.08924028,5,5.05054220207103,1.44,0.89,1.42
mp-3323,SrZrO3,Sr,Zr,O,Pm-3m,0.0549089115000001,-41.05641042,5,5.09297470840741,1.44,0.89,1.42
mp-1080575,SrZrO3,Sr,Zr,O,Imma,0.0057921795000002,-82.60398794,10,5.24436794219945,1.44,0.89,1.42
mp-557203,SrZrO3,Sr,Zr,O,P2_13,0.0547299592500004,-328.45781292,40,5.0902753668686,1.44,0.89,1.42
mp-613402,SrZrO3,Sr,Zr,O,Pm-3m,2.5172406795,-28.67914262,5,4.40591371172481,1.44,0.89,1.42
mp-558760,SrZrS3,Sr,Zr,S,Pnma,0.0009402364999999,-126.10678714,20,3.9231727528012,1.44,0.89,1.84
mp-5193,SrZrS3,Sr,Zr,S,Pnma,0.0,-126.09589406,20,3.80234060063719,1.44,0.89,1.84
mp-541570,SrZrSe3,Sr,Zr,Se,Pnma,0.0271145584999966,-114.79423091,20,5.2063142579484,1.44,0.89,1.98
mp-9890,TaAgO3,Ta,Ag,O,R-3c,0.0220716159999945,-79.04180804,10,8.94567274514636,0.72,0.75,1.42
mp-1187189,TaAgO3,Ta,Ag,O,Pm-3m,0.0354765909999948,-39.45305634,5,8.74308936924996,0.72,0.75,1.42
mp-561242,TaAgS3,Ta,Ag,S,Cmc2_1,0.000200564,-60.79293176,10,6.74251444524057,0.72,0.75,1.84
mp-5821,TaAgS3,Ta,Ag,S,Cmcm,0.0,-60.79463752,10,6.74276601973179,0.72,0.75,1.84
mp-972222,TaBeO3,Ta,Be,O,Pm-3m,1.0010094554,-38.88847499,5,9.86405039775826,0.68,0.45,1.42
mp-756050,TaCuO3,Ta,Cu,O,C2/m,0.0235563585000005,-165.02536358,20,6.90586205966636,0.72,0.54,1.42
mp-3102,TaCuS3,Ta,Cu,S,Pnma,0.0,-128.76907257,20,5.61103391265706,0.72,0.54,1.84
mp-1187220,TaFeO3,Ta,Fe,O,Pm-3m,0.538212132500014,-41.41378737,5,7.50442047342462,0.72,0.55,1.42
mp-1187260,TaInO3,Ta,In,O,Pm-3m,0.171127954333352,-39.94819055,5,8.48469106162219,0.72,0.92,1.42
mp-1247469,TaMoN3,Ta,Mo,N,P-1,0.22426913506667,-200.04301726,20,8.03745074919672,0.72,0.59,1.46
mp-8074,TaSnO3,Ta,Sn,O,Pm-3m,0.298947173500009,-40.4697124,5,8.54645467360116,0.72,0.81,1.42
mp-756933,TaTlO3,Ta,Tl,O,Fd-3m,0.00216727124997,-161.71883696,20,9.20813761836874,0.72,0.885,1.42
mp-861873,TaTlO3,Ta,Tl,O,Pm-3m,0.107364854749971,-39.90594874,5,10.5724945264435,0.72,0.885,1.42
mp-676262,TaTlO3,Ta,Tl,O,C2/c,0.0,-323.53189443,40,9.24667671464485,0.72,0.885,1.42
mp-10795,TaTlS3,Ta,Tl,S,Pnma,0.000315144538459,-122.28767819,20,6.53933959681491,0.72,0.885,1.84
mp-12027,TaTlSe3,Ta,Tl,Se,Pnma,0.0244870243333333,-111.53058998,20,7.49527792871608,0.72,0.885,1.98
mp-1246615,TaWN3,Ta,W,N,P-1,0.385175269857143,-206.61415084,20,8.39221897574634,0.72,0.6,1.46
mp-4434,TbAlO3,Tb,Al,O,Pnma,0.0090005247500162,-159.45689683,20,7.39314087969333,1.095,0.535,1.42
mp-1187310,TbBeO3,Tb,Be,O,Pm-3m,0.331650349000001,-35.65920179,5,7.79600201488856,0.88,0.45,1.42
mp-1217607,TbBO3,Tb,B,O,Ama2,0.0,-82.85554659,10,5.86397445762469,1.095,0.27,1.42
mp-863748,TbBS3,Tb,B,S,Pna2_1,0.0371858120299997,-119.19797725,20,4.55943720048118,1.095,0.27,1.84
mp-755605,TbCO3,Tb,C,O,P2_1/m,0.025706206500006,-161.78689635,20,6.92636820197188,1.095,0.16,1.42
mp-19802,TbCoO3,Tb,Co,O,Pnma,0.0,-151.83328202,20,8.32920151604702,1.095,0.61,1.42
mp-756124,TbCrO3,Tb,Cr,O,Pnma,0.0,-172.38896707,20,7.59400027003276,1.095,0.615,1.42
mp-1208345,TbCrSe3,Tb,Cr,Se,Pnma,0.0325351532500004,-122.22941224,20,6.94343210710324,1.095,0.615,1.98
mp-1187321,TbCuO3,Tb,Cu,O,Pm-3m,0.156334044500001,-32.75339464,5,8.29638019909954,1.095,0.54,1.42
mp-1187342,TbErO3,Tb,Er,O,Pm-3m,0.825933458875001,-37.9508102,5,8.09541818057039,1.095,0.89,1.42
mp-756048,TbErO3,Tb,Er,O,Pnma,0.0884384083749996,-166.569423,20,8.76779897593726,1.095,0.89,1.42
mp-19853,TbFeO3,Tb,Fe,O,Pnma,6.25558750009247e-05,-159.84945329,20,7.69941902766979,1.095,0.55,1.42
mp-1101339,TbGaO3,Tb,Ga,O,R-3c,0.10628467008333,-71.55815355,10,8.07372245432272,1.095,0.62,1.42
mp-756290,TbGaO3,Tb,Ga,O,Pnma,0.0471807335833301,-144.29755058,20,8.04532251716718,1.095,0.62,1.42
mp-756224,TbGdO3,Tb,Gd,O,Pnma,0.094544135375001,-202.8277029,20,8.16325406249554,1.095,1.107,1.42
mp-981132,TbGeO3,Tb,Ge,O,Pm-3m,0.616428658906251,-34.03807016,5,7.73151044345155,0.88,0.73,1.42
mp-755740,TbHoO3,Tb,Ho,O,Pnma,0.0955574117500007,-166.25619344,20,8.64279017551717,1.095,1.12,1.42
mp-769263,TbInO3,Tb,In,O,Pnma,0.0560910488750004,-139.35037044,20,7.93227761326865,1.095,0.92,1.42
mp-754145,TbLuO3,Tb,Lu,O,Pnma,0.0662620235000002,-167.50086422,20,9.28601671424499,1.095,1.032,1.42
mp-1187347,TbMgO3,Tb,Mg,O,Pm-3m,0.448994662000001,-32.84130957,5,6.69460923060484,0.88,0.89,1.42
mp-1232232,TbMgS3,Tb,Mg,S,R-3,0.276894641500002,-151.91515809,30,3.94965727192818,0.88,0.89,1.84
mp-1232160,TbMgS3,Tb,Mg,S,C2/m,0.353715234500002,-99.48783039,10,3.54184585998574,0.88,0.89,1.84
mp-1232315,TbMgSe3,Tb,Mg,Se,C2/m,0.304460560666668,-90.23421672,20,5.04623371286904,0.88,0.89,1.98
mp-1237963,TbMgSe3,Tb,Mg,Se,C2/m,0.343553750666668,-89.02166631,10,4.8139237370399,0.88,0.89,1.98
mp-1232347,TbMgSe3,Tb,Mg,Se,R-3,0.234322184333334,-137.23916294,30,5.21682713559817,0.88,0.89,1.98
mp-22055,TbMnO3,Tb,Mn,O,Pnma,0.0,-167.69427623,20,7.53917790139772,1.095,0.645,1.42
mp-1188379,TbMnO3,Tb,Mn,O,Pnma,0.314236524500002,-153.82208124,20,6.42237230813017,1.095,0.645,1.42
mp-755865,TbNiO3,Tb,Ni,O,Pnma,0.0,-144.93382708,20,8.07404338455842,1.095,0.56,1.42
mp-1187352,TbNiO3,Tb,Ni,O,Pm-3m,0.198668504,-31.39816011,5,8.44002195134007,1.095,0.56,1.42
mp-770347,TbNiO3,Tb,Ni,O,R-3c,0.041731725,-65.48279698,10,8.15337603949236,1.095,0.56,1.42
mp-1187359,TbOsO3,Tb,Os,O,Pm-3m,0.726862456333327,-38.03874157,5,10.5909283623502,1.095,0.63,1.42
mp-5692,TbRhO3,Tb,Rh,O,Pnma,0.0,-150.59128891,20,8.68324390172682,1.095,0.665,1.42
mp-31119,TbScO3,Tb,Sc,O,Pnma,0.0184044507500012,-174.14971808,20,6.63000273905483,1.095,0.87,1.42
mp-1188262,TbScS3,Tb,Sc,S,Pnma,0.0037523654999995,-133.27938718,20,4.61669157750455,1.095,0.87,1.84
mp-1187364,TbSiO3,Tb,Si,O,Pm-3m,0.709497433999994,-36.92051082,5,7.53009267230505,1.095,0.4,1.42
mp-756118,TbSmO3,Tb,Sm,O,Pnma,0.0827012260000011,-165.34007186,20,7.87293470461715,1.095,0.958,1.42
mp-768409,TbTiO3,Tb,Ti,O,Pnma,0.055962047999996,-173.79799413,20,7.14774624466748,1.095,0.67,1.42
mp-756762,TbTmO3,Tb,Tm,O,Pnma,0.0797585176250006,-166.73232855,20,8.93561849885622,1.095,0.88,1.42
mp-1187389,TbVO3,Tb,V,O,Pm-3m,0.400170577000001,-38.50436581,5,7.5449461832156,1.095,0.64,1.42
mp-554811,TbVO3,Tb,V,O,Pnma,0.0,-172.95219406,20,7.46848018195969,1.095,0.64,1.42
mp-687205,TcPbO3,Tc,Pb,O,Fd-3m,0.0635834993124966,-140.47862371,20,8.19788926918502,0.645,1.19,1.42
mp-1187400,TcSnO3,Tc,Sn,O,Pm-3m,0.330657785750006,-34.63735774,5,6.95021033856286,0.645,0.81,1.42
mp-1187421,ThBeO3,Th,Be,O,Pm-3m,0.402925639000001,-41.22988581,5,9.79549904147901,1.21,0.45,1.42
mp-1187416,ThBO3,Th,B,O,Pm-3m,1.18999324515625,-38.81988711,5,9.67420711238703,1.21,0.27,1.42
mp-1189441,ThCrS3,Th,Cr,S,Pnma,0.0198377746666623,-145.84719911,20,6.14753805935046,1.21,0.73,1.84
mp-1188731,ThCrSe3,Th,Cr,Se,Pnma,0.0268417863333301,-133.87267831,20,7.3002509905213,1.21,0.73,1.98
mp-1187487,ThCuO3,Th,Cu,O,Pm-3m,0.530382224000006,-36.64619931,5,9.85658418328915,1.21,0.73,1.42
mp-11778,ThMnSe3,Th,Mn,Se,Cmcm,0.0,-66.21632729,10,7.1955720603599,1.21,0.67,1.98
mp-1187460,ThMoO3,Th,Mo,O,Pm-3m,0.948727141500003,-39.22344956,5,8.99724104247026,1.21,0.69,1.42
mp-1187442,ThPdO3,Th,Pd,O,Pm-3m,0.933890280999997,-35.35971452,5,9.69030780622198,1.21,0.86,1.42
mp-1187556,ThReO3,Th,Re,O,Pm-3m,1.09800812466667,-43.0778385,5,12.0826228668203,1.21,0.63,1.42
mp-1187425,ThSiO3,Th,Si,O,Pm-3m,1.1082461215,-38.10839707,5,8.73218189958028,1.21,0.4,1.42
mp-1079374,ThTaN3,Th,Ta,N,Cmcm,0.1325090125,-101.86190775,10,11.5099831260821,1.21,0.64,1.46
mp-1105961,ThTaN3,Th,Ta,N,Pnma,0.0,-206.35225623,20,11.3812875887402,1.21,0.64,1.46
mp-1187536,ThTaN3,Th,Ta,N,Imma,0.0230357574999989,-205.89530157,10,11.4154404249034,1.21,0.64,1.46
mp-10732,ThTaN3,Th,Ta,N,Pm-3m,0.231308497500001,-50.43573606,5,11.2529156512113,1.21,0.64,1.46
mp-1187448,ThWO3,Th,W,O,Pm-3m,1.1386145865,-39.17919714,5,10.8948156121244,1.21,0.66,1.42
mp-1248327,TiAlO3,Ti,Al,O,Cmcm,0.237403721833337,-240.33871107,30,3.88651000886647,0.67,0.535,1.42
mp-1341716,TiAlO3,Ti,Al,O,P6_3cm,0.261295706833337,-239.6546936,30,3.89678197906472,0.67,0.535,1.42
mp-1475723,TiAlO3,Ti,Al,O,Pm-3m,0.995916567500005,-36.26934206,5,3.5446998346849,0.67,0.535,1.42
mp-774520,TiAlO3,Ti,Al,O,R-3,0.066047369500005,-81.83640325,10,4.17029702193429,0.67,0.535,1.42
mp-1405134,TiAlO3,Ti,Al,O,P6_3/mmc,0.257922314500004,-79.91863179,10,3.86209713977263,0.67,0.535,1.42
mp-1187465,TiBeO3,Ti,Be,O,Pm-3m,1.029820195,-35.97378402,5,4.47459495579432,0.74,0.45,1.42
mp-9716,TiBO3,Ti,B,O,R-3c,0.0729435255333328,-84.70188259,10,3.70193787766155,0.67,0.27,1.42
mp-20940,TiCdO3,Ti,Cd,O,Pmc2_1,0.0395681674999997,-139.18299109,20,6.02935204591869,0.74,1.31,1.42
mp-22345,TiCdO3,Ti,Cd,O,Pm-3m,2.008286217,-24.93649773,5,5.03544660372793,0.74,1.31,1.42
mp-1016846,TiCdO3,Ti,Cd,O,Pm-3m,0.198236043000001,-34.00530817,5,5.88914762791887,0.74,1.31,1.42
mp-14550,TiCdO3,Ti,Cd,O,Pnma,0.0425426290000006,-139.12948534,20,6.08392663336918,0.74,1.31,1.42
mp-5052,TiCdO3,Ti,Cd,O,Pna2_1,0.0387445740000008,-139.20015806,20,6.01330622818518,0.74,1.31,1.42
mp-13641,TiCdO3,Ti,Cd,O,R-3,0.0,-69.98527295,10,5.63365361885891,0.74,1.31,1.42
mp-1179551,TiCdO3,Ti,Cd,O,P-1,0.165933056,-68.28217575,10,3.54003008802112,0.74,1.31,1.42
mp-1179263,TiCdO3,Ti,Cd,O,Pmc2_1,0.2200661435,-135.54775638,20,5.39661296773158,0.74,1.31,1.42
mp-1179381,TiCoO3,Ti,Co,O,P-1,0.129342192500003,-76.9814054,10,3.04596457252891,0.67,0.61,1.42
mp-19424,TiCoO3,Ti,Co,O,R-3,0.003154708000002,-78.25815,10,4.864779403286,0.67,0.61,1.42
mp-756083,TiCrO3,Ti,Cr,O,P1,0.11987618733334,-263.50776542,30,4.52830930842562,0.67,0.615,1.42
mp-755606,TiCrO3,Ti,Cr,O,Pnma,0.115041256666673,-174.76783712,20,4.79090551438109,0.67,0.615,1.42
mp-1187469,TiCuO3,Ti,Cu,O,Pm-3m,0.541966302000001,-34.46260716,5,4.63579531173148,0.67,0.54,1.42
mp-1147748,TiCuO3,Ti,Cu,O,P4/mmm,0.249396300000003,-35.89532812,5,4.34912748746663,0.67,0.54,1.42
mp-19270,TiFeO3,Ti,Fe,O,R3c,0.0317737499999993,-80.56014983,10,4.62264311688446,0.67,0.55,1.42
mp-1277107,TiFeO3,Ti,Fe,O,P-1,0.0,-162.16384082,20,4.59779523140805,0.67,0.55,1.42
mp-19417,TiFeO3,Ti,Fe,O,R-3,0.0120412149999982,-80.78646967,10,4.62169825575539,0.67,0.55,1.42
mp-19074,TiFeO3,Ti,Fe,O,Cmcm,0.123118426,-79.68020478,10,4.95843362164726,0.67,0.55,1.42
mp-1179354,TiFeO3,Ti,Fe,O,P-1,0.0752487789999989,-80.13411744,10,3.1103306662498,0.67,0.55,1.42
mp-20073,TiFeO3,Ti,Fe,O,Pnma,0.0718263530000005,-166.95829817,20,4.93608455457464,0.67,0.55,1.42
mp-694948,TiFeO3,Ti,Fe,O,P1,0.28066725625,-642.42823622,80,4.64315968261789,0.67,0.55,1.42
mp-780260,TiGeO3,Ti,Ge,O,R-3,0.0410488381666667,-77.42099188,10,3.93301984755095,0.86,0.53,1.42
mp-1105715,TiGeS3,Ti,Ge,S,Pnma,0.0,-117.29696426,20,3.35785553236885,0.86,0.53,1.84
mp-556925,TiMnO3,Ti,Mn,O,Pnma,0.0599898020000005,-174.42999076,20,4.76866521865915,0.67,0.645,1.42
mp-743867,TiMnO3,Ti,Mn,O,P-1,0.200412394999999,-83.86374155,10,4.42963477405686,0.67,0.645,1.42
mp-697089,TiMnO3,Ti,Mn,O,P-1,0.863277614000001,-84.60595777,10,5.06263303624455,0.67,0.645,1.42
mp-2234285,TiMnO3,Ti,Mn,O,C2/m,0.199470642,-83.89663855,10,4.39947572343844,0.67,0.645,1.42
mp-19376,TiMnO3,Ti,Mn,O,R3c,0.0363191124999993,-85.48165172,10,4.47770225666327,0.67,0.645,1.42
mp-19082,TiMnO3,Ti,Mn,O,R-3,0.0,-85.81721962,10,4.44341920274457,0.67,0.645,1.42
mp-1246065,TiMoN3,Ti,Mo,N,P-1,0.113010589733335,-188.04125882,20,4.52507935491094,0.67,0.59,1.46
mp-1216784,TiMoS3,Ti,Mo,S,P2_1/m,0.0400710959999993,-72.95873396,10,4.68045271651245,0.67,0.69,1.84
